id_estacao,data_medicao,acumulado_chuva_15_min,acumulado_chuva_1_h,acumulado_chuva_4_h,acumulado_chuva_24_h,acumulado_chuva_96_h,acumulado_chuva_30_d,data_particao,primary_key
3,2024-03-07T10:45:00,0.0,0.0,0.0,2.8,28.0,28.0,2024-03-07,3_2024-03-07 10:45:00
3,2024-03-07T11:00:00,0.0,0.0,0.0,2.8,28.0,28.0,2024-03-07,3_2024-03-07 11:00:00
3,2024-03-07T12:00:00,0.0,0.0,0.0,2.8,28.0,28.0,2024-03-07,3_2024-03-07 12:00:00
3,2024-03-07T13:15:00,0.0,0.0,0.0,2.8,28.0,28.0,2024-03-07,3_2024-03-07 13:15:00
3,2024-03-07T13:30:00,0.0,0.0,0.0,2.8,28.0,28.0,2024-03-07,3_2024-03-07 13:30:00
3,2024-03-07T22:15:00,0.0,0.0,0.0,1.4,28.0,28.0,2024-03-07,3_2024-03-07 22:15:00
3,2024-03-07T22:30:00,0.0,0.0,0.0,1.4,28.0,28.0,2024-03-07,3_2024-03-07 22:30:00
3,2024-03-07T22:45:00,0.0,0.0,0.0,1.2,28.0,28.0,2024-03-07,3_2024-03-07 22:45:00
3,2024-03-07T18:45:00,0.0,0.0,0.0,2.4,28.0,28.0,2024-03-07,3_2024-03-07 18:45:00
3,2024-03-07T19:00:00,0.0,0.0,0.0,2.4,28.0,28.0,2024-03-07,3_2024-03-07 19:00:00
3,2024-03-07T18:15:00,0.0,0.0,0.0,2.4,28.0,28.0,2024-03-07,3_2024-03-07 18:15:00
3,2024-03-07T20:30:00,0.0,0.0,0.0,2.4,28.0,28.0,2024-03-07,3_2024-03-07 20:30:00
3,2024-03-07T20:45:00,0.0,0.0,0.0,2.4,28.0,28.0,2024-03-07,3_2024-03-07 20:45:00
3,2024-03-07T21:15:00,0.0,0.0,0.0,2.4,28.0,28.0,2024-03-07,3_2024-03-07 21:15:00
3,2024-03-07T21:45:00,0.0,0.0,0.0,2.4,28.0,28.0,2024-03-07,3_2024-03-07 21:45:00
3,2024-03-07T21:00:00,0.0,0.0,0.0,2.4,28.0,28.0,2024-03-07,3_2024-03-07 21:00:00
3,2024-03-07T21:30:00,0.0,0.0,0.0,2.4,28.0,28.0,2024-03-07,3_2024-03-07 21:30:00
3,2024-03-07T22:00:00,0.0,0.0,0.0,2.4,28.0,28.0,2024-03-07,3_2024-03-07 22:00:00
3,2024-03-07T02:30:00,0.0,0.0,1.4,3.2,28.0,28.0,2024-03-07,3_2024-03-07 02:30:00
3,2024-03-07T03:30:00,0.0,0.0,0.6,3.2,28.0,28.0,2024-03-07,3_2024-03-07 03:30:00
3,2024-03-07T04:30:00,0.0,0.0,0.0,3.2,28.0,28.0,2024-03-07,3_2024-03-07 04:30:00
3,2024-03-07T07:00:00,0.0,0.0,0.0,3.2,28.0,28.0,2024-03-07,3_2024-03-07 07:00:00
3,2024-03-07T07:30:00,0.0,0.0,0.0,3.2,28.0,28.0,2024-03-07,3_2024-03-07 07:30:00
3,2024-03-07T07:45:00,0.0,0.0,0.0,3.2,28.0,28.0,2024-03-07,3_2024-03-07 07:45:00
3,2024-03-07T08:45:00,0.0,0.0,0.0,3.2,28.0,28.0,2024-03-07,3_2024-03-07 08:45:00
3,2024-03-07T10:15:00,0.0,0.0,0.0,3.2,28.0,28.0,2024-03-07,3_2024-03-07 10:15:00
3,2024-03-07T05:15:00,0.0,0.0,0.0,3.2,28.0,28.0,2024-03-07,3_2024-03-07 05:15:00
3,2024-03-07T05:30:00,0.0,0.0,0.0,3.2,28.0,28.0,2024-03-07,3_2024-03-07 05:30:00
3,2024-03-07T07:15:00,0.0,0.0,0.0,3.2,28.0,28.0,2024-03-07,3_2024-03-07 07:15:00
3,2024-03-07T09:00:00,0.0,0.0,0.0,3.2,28.0,28.0,2024-03-07,3_2024-03-07 09:00:00
3,2024-03-07T04:45:00,0.0,0.0,0.0,3.2,28.0,28.0,2024-03-07,3_2024-03-07 04:45:00
3,2024-03-07T05:00:00,0.0,0.0,0.0,3.2,28.0,28.0,2024-03-07,3_2024-03-07 05:00:00
3,2024-03-07T08:30:00,0.0,0.0,0.0,3.2,28.0,28.0,2024-03-07,3_2024-03-07 08:30:00
3,2024-03-07T10:00:00,0.0,0.0,0.0,3.2,28.0,28.0,2024-03-07,3_2024-03-07 10:00:00
3,2024-03-07T10:30:00,0.0,0.0,0.0,3.2,28.0,28.0,2024-03-07,3_2024-03-07 10:30:00
3,2024-03-07T02:45:00,0.0,0.0,1.2,3.2,28.0,28.0,2024-03-07,3_2024-03-07 02:45:00
3,2024-03-07T03:15:00,0.0,0.0,1.2,3.2,28.0,28.0,2024-03-07,3_2024-03-07 03:15:00
3,2024-03-07T13:45:00,0.0,0.0,0.0,2.6,28.0,28.0,2024-03-07,3_2024-03-07 13:45:00
3,2024-03-07T14:30:00,0.0,0.0,0.0,2.6,28.0,28.0,2024-03-07,3_2024-03-07 14:30:00
3,2024-03-07T15:00:00,0.0,0.0,0.0,2.6,28.0,28.0,2024-03-07,3_2024-03-07 15:00:00
3,2024-03-07T15:45:00,0.0,0.0,0.0,2.6,28.0,28.0,2024-03-07,3_2024-03-07 15:45:00
3,2024-03-07T17:00:00,0.0,0.0,0.0,2.6,28.0,28.0,2024-03-07,3_2024-03-07 17:00:00
3,2024-03-07T17:15:00,0.0,0.0,0.0,2.6,28.0,28.0,2024-03-07,3_2024-03-07 17:15:00
3,2024-03-07T17:30:00,0.0,0.0,0.0,2.6,28.0,28.0,2024-03-07,3_2024-03-07 17:30:00
3,2024-03-07T18:00:00,0.0,0.0,0.0,2.6,28.0,28.0,2024-03-07,3_2024-03-07 18:00:00
3,2024-03-07T14:00:00,0.0,0.0,0.0,2.6,28.0,28.0,2024-03-07,3_2024-03-07 14:00:00
3,2024-03-07T14:45:00,0.0,0.0,0.0,2.6,28.0,28.0,2024-03-07,3_2024-03-07 14:45:00
3,2024-03-07T15:15:00,0.0,0.0,0.0,2.6,28.0,28.0,2024-03-07,3_2024-03-07 15:15:00
3,2024-03-07T15:30:00,0.0,0.0,0.0,2.6,28.0,28.0,2024-03-07,3_2024-03-07 15:30:00
3,2024-03-07T16:30:00,0.0,0.0,0.0,2.6,28.0,28.0,2024-03-07,3_2024-03-07 16:30:00
3,2024-03-07T16:45:00,0.0,0.0,0.0,2.6,28.0,28.0,2024-03-07,3_2024-03-07 16:45:00
3,2024-03-07T17:45:00,0.0,0.0,0.0,2.6,28.0,28.0,2024-03-07,3_2024-03-07 17:45:00
3,2024-03-08T00:30:00,,0.0,0.0,0.0,28.0,28.0,2024-03-08,3_2024-03-08 00:30:00
3,2024-03-08T01:15:00,,0.0,0.0,0.0,28.0,28.0,2024-03-08,3_2024-03-08 01:15:00
3,2024-03-08T01:45:00,,0.0,0.0,0.0,28.0,28.0,2024-03-08,3_2024-03-08 01:45:00
3,2024-03-08T02:00:00,,0.0,0.0,0.0,28.0,28.0,2024-03-08,3_2024-03-08 02:00:00
3,2024-03-08T05:00:00,,0.0,0.0,0.0,28.0,28.0,2024-03-08,3_2024-03-08 05:00:00
3,2024-03-08T06:45:00,,0.0,0.0,0.0,28.0,28.0,2024-03-08,3_2024-03-08 06:45:00
3,2024-03-08T07:00:00,,0.0,0.0,0.0,28.0,28.0,2024-03-08,3_2024-03-08 07:00:00
3,2024-03-08T07:15:00,,0.0,0.0,0.0,28.0,28.0,2024-03-08,3_2024-03-08 07:15:00
3,2024-03-08T00:45:00,,0.0,0.0,0.0,28.0,28.0,2024-03-08,3_2024-03-08 00:45:00
3,2024-03-08T02:15:00,,0.0,0.0,0.0,28.0,28.0,2024-03-08,3_2024-03-08 02:15:00
3,2024-03-08T03:30:00,,0.0,0.0,0.0,28.0,28.0,2024-03-08,3_2024-03-08 03:30:00
3,2024-03-08T04:00:00,,0.0,0.0,0.0,28.0,28.0,2024-03-08,3_2024-03-08 04:00:00
3,2024-03-08T04:15:00,,0.0,0.0,0.0,28.0,28.0,2024-03-08,3_2024-03-08 04:15:00
3,2024-03-08T04:30:00,,0.0,0.0,0.0,28.0,28.0,2024-03-08,3_2024-03-08 04:30:00
3,2024-03-08T04:45:00,,0.0,0.0,0.0,28.0,28.0,2024-03-08,3_2024-03-08 04:45:00
3,2024-03-08T05:15:00,,0.0,0.0,0.0,28.0,28.0,2024-03-08,3_2024-03-08 05:15:00
3,2024-03-08T05:45:00,,0.0,0.0,0.0,28.0,28.0,2024-03-08,3_2024-03-08 05:45:00
3,2024-03-08T06:00:00,,0.0,0.0,0.0,28.0,28.0,2024-03-08,3_2024-03-08 06:00:00
3,2024-03-08T07:30:00,,0.0,0.0,0.0,28.0,28.0,2024-03-08,3_2024-03-08 07:30:00
3,2024-03-08T07:45:00,,0.0,0.0,0.0,28.0,28.0,2024-03-08,3_2024-03-08 07:45:00
3,2024-03-08T08:00:00,,0.0,0.0,0.0,28.0,28.0,2024-03-08,3_2024-03-08 08:00:00
3,2024-03-08T08:15:00,,0.0,0.0,0.0,28.0,28.0,2024-03-08,3_2024-03-08 08:15:00
3,2024-03-08T01:00:00,,0.0,0.0,0.0,28.0,28.0,2024-03-08,3_2024-03-08 01:00:00
3,2024-03-08T01:30:00,,0.0,0.0,0.0,28.0,28.0,2024-03-08,3_2024-03-08 01:30:00
3,2024-03-08T03:45:00,,0.0,0.0,0.0,28.0,28.0,2024-03-08,3_2024-03-08 03:45:00
3,2024-03-08T05:30:00,,0.0,0.0,0.0,28.0,28.0,2024-03-08,3_2024-03-08 05:30:00
3,2024-03-08T06:15:00,,0.0,0.0,0.0,28.0,28.0,2024-03-08,3_2024-03-08 06:15:00
3,2024-03-08T00:00:00,0.0,0.0,0.0,0.0,28.0,28.0,2024-03-08,3_2024-03-08 00:00:00
3,2024-03-08T03:15:00,0.0,0.0,0.0,0.0,28.0,28.0,2024-03-08,3_2024-03-08 03:15:00
3,2024-03-08T06:30:00,0.0,0.0,0.0,0.0,28.0,28.0,2024-03-08,3_2024-03-08 06:30:00
3,2024-03-08T02:45:00,0.0,0.0,0.0,0.0,28.0,28.0,2024-03-08,3_2024-03-08 02:45:00
3,2024-03-08T09:00:00,0.0,0.0,0.0,0.0,28.0,28.0,2024-03-08,3_2024-03-08 09:00:00
3,2024-03-08T00:15:00,0.0,0.0,0.0,0.0,28.0,28.0,2024-03-08,3_2024-03-08 00:15:00
3,2024-03-08T02:30:00,0.0,0.0,0.0,0.0,28.0,28.0,2024-03-08,3_2024-03-08 02:30:00
3,2024-03-08T03:00:00,0.0,0.0,0.0,0.0,28.0,28.0,2024-03-08,3_2024-03-08 03:00:00
3,2024-03-08T08:30:00,0.0,0.0,0.0,0.0,28.0,28.0,2024-03-08,3_2024-03-08 08:30:00
3,2024-03-08T08:45:00,0.0,0.0,0.0,0.0,28.0,28.0,2024-03-08,3_2024-03-08 08:45:00
3,2024-03-08T17:15:00,,0.0,0.0,0.2,28.2,28.2,2024-03-08,3_2024-03-08 17:15:00
3,2024-03-08T18:30:00,,0.0,0.0,0.2,28.2,28.2,2024-03-08,3_2024-03-08 18:30:00
3,2024-03-08T14:30:00,,0.0,0.0,0.2,28.2,28.2,2024-03-08,3_2024-03-08 14:30:00
3,2024-03-08T15:45:00,,0.0,0.0,0.2,28.2,28.2,2024-03-08,3_2024-03-08 15:45:00
3,2024-03-08T17:45:00,,0.0,0.0,0.2,28.2,28.2,2024-03-08,3_2024-03-08 17:45:00
3,2024-03-08T13:30:00,,0.0,0.0,0.2,28.2,28.2,2024-03-08,3_2024-03-08 13:30:00
3,2024-03-08T18:00:00,,0.0,0.0,0.2,28.2,28.2,2024-03-08,3_2024-03-08 18:00:00
3,2024-03-08T19:00:00,,0.0,0.0,0.2,28.2,28.2,2024-03-08,3_2024-03-08 19:00:00
3,2024-03-08T10:00:00,,0.2,0.2,0.2,28.2,28.2,2024-03-08,3_2024-03-08 10:00:00
3,2024-03-08T09:30:00,,0.2,0.2,0.2,28.2,28.2,2024-03-08,3_2024-03-08 09:30:00
3,2024-03-08T10:15:00,,0.0,0.2,0.2,28.2,28.2,2024-03-08,3_2024-03-08 10:15:00
3,2024-03-08T11:15:00,,0.0,0.2,0.2,28.2,28.2,2024-03-08,3_2024-03-08 11:15:00
3,2024-03-08T16:00:00,0.0,0.0,0.0,0.2,28.2,28.2,2024-03-08,3_2024-03-08 16:00:00
3,2024-03-08T17:00:00,0.0,0.0,0.0,0.2,28.2,28.2,2024-03-08,3_2024-03-08 17:00:00
3,2024-03-08T19:30:00,0.0,0.0,0.0,0.2,28.2,28.2,2024-03-08,3_2024-03-08 19:30:00
3,2024-03-08T19:45:00,0.0,0.0,0.0,0.2,28.2,28.2,2024-03-08,3_2024-03-08 19:45:00
3,2024-03-08T20:30:00,0.0,0.0,0.0,0.2,28.2,28.2,2024-03-08,3_2024-03-08 20:30:00
3,2024-03-08T21:30:00,0.0,0.0,0.0,0.2,28.2,28.2,2024-03-08,3_2024-03-08 21:30:00
3,2024-03-08T21:45:00,0.0,0.0,0.0,0.2,28.2,28.2,2024-03-08,3_2024-03-08 21:45:00
3,2024-03-08T22:00:00,0.0,0.0,0.0,0.2,28.2,28.2,2024-03-08,3_2024-03-08 22:00:00
3,2024-03-08T23:30:00,0.0,0.0,0.0,0.2,28.2,28.2,2024-03-08,3_2024-03-08 23:30:00
3,2024-03-08T13:15:00,0.0,0.0,0.0,0.2,28.2,28.2,2024-03-08,3_2024-03-08 13:15:00
3,2024-03-08T13:45:00,0.0,0.0,0.0,0.2,28.2,28.2,2024-03-08,3_2024-03-08 13:45:00
3,2024-03-08T14:00:00,0.0,0.0,0.0,0.2,28.2,28.2,2024-03-08,3_2024-03-08 14:00:00
3,2024-03-08T14:15:00,0.0,0.0,0.0,0.2,28.2,28.2,2024-03-08,3_2024-03-08 14:15:00
3,2024-03-08T15:30:00,0.0,0.0,0.0,0.2,28.2,28.2,2024-03-08,3_2024-03-08 15:30:00
3,2024-03-08T16:45:00,0.0,0.0,0.0,0.2,28.2,28.2,2024-03-08,3_2024-03-08 16:45:00
3,2024-03-08T18:15:00,0.0,0.0,0.0,0.2,28.2,28.2,2024-03-08,3_2024-03-08 18:15:00
3,2024-03-08T18:45:00,0.0,0.0,0.0,0.2,28.2,28.2,2024-03-08,3_2024-03-08 18:45:00
3,2024-03-08T19:15:00,0.0,0.0,0.0,0.2,28.2,28.2,2024-03-08,3_2024-03-08 19:15:00
3,2024-03-08T20:15:00,0.0,0.0,0.0,0.2,28.2,28.2,2024-03-08,3_2024-03-08 20:15:00
3,2024-03-08T22:15:00,0.0,0.0,0.0,0.2,28.2,28.2,2024-03-08,3_2024-03-08 22:15:00
3,2024-03-08T22:30:00,0.0,0.0,0.0,0.2,28.2,28.2,2024-03-08,3_2024-03-08 22:30:00
3,2024-03-08T14:45:00,0.0,0.0,0.0,0.2,28.2,28.2,2024-03-08,3_2024-03-08 14:45:00
3,2024-03-08T15:00:00,0.0,0.0,0.0,0.2,28.2,28.2,2024-03-08,3_2024-03-08 15:00:00
3,2024-03-08T15:15:00,0.0,0.0,0.0,0.2,28.2,28.2,2024-03-08,3_2024-03-08 15:15:00
3,2024-03-08T16:15:00,0.0,0.0,0.0,0.2,28.2,28.2,2024-03-08,3_2024-03-08 16:15:00
3,2024-03-08T16:30:00,0.0,0.0,0.0,0.2,28.2,28.2,2024-03-08,3_2024-03-08 16:30:00
3,2024-03-08T17:30:00,0.0,0.0,0.0,0.2,28.2,28.2,2024-03-08,3_2024-03-08 17:30:00
3,2024-03-08T20:00:00,0.0,0.0,0.0,0.2,28.2,28.2,2024-03-08,3_2024-03-08 20:00:00
3,2024-03-08T20:45:00,0.0,0.0,0.0,0.2,28.2,28.2,2024-03-08,3_2024-03-08 20:45:00
3,2024-03-08T21:00:00,0.0,0.0,0.0,0.2,28.2,28.2,2024-03-08,3_2024-03-08 21:00:00
3,2024-03-08T21:15:00,0.0,0.0,0.0,0.2,28.2,28.2,2024-03-08,3_2024-03-08 21:15:00
3,2024-03-08T22:45:00,0.0,0.0,0.0,0.2,28.2,28.2,2024-03-08,3_2024-03-08 22:45:00
3,2024-03-08T23:00:00,0.0,0.0,0.0,0.2,28.2,28.2,2024-03-08,3_2024-03-08 23:00:00
3,2024-03-08T23:15:00,0.0,0.0,0.0,0.2,28.2,28.2,2024-03-08,3_2024-03-08 23:15:00
3,2024-03-08T23:45:00,0.0,0.0,0.0,0.2,28.2,28.2,2024-03-08,3_2024-03-08 23:45:00
3,2024-03-08T09:45:00,0.0,0.2,0.2,0.2,28.2,28.2,2024-03-08,3_2024-03-08 09:45:00
3,2024-03-08T11:00:00,0.0,0.0,0.2,0.2,28.2,28.2,2024-03-08,3_2024-03-08 11:00:00
3,2024-03-08T11:30:00,0.0,0.0,0.2,0.2,28.2,28.2,2024-03-08,3_2024-03-08 11:30:00
3,2024-03-08T12:30:00,0.0,0.0,0.2,0.2,28.2,28.2,2024-03-08,3_2024-03-08 12:30:00
3,2024-03-08T12:45:00,0.0,0.0,0.2,0.2,28.2,28.2,2024-03-08,3_2024-03-08 12:45:00
3,2024-03-08T10:45:00,0.0,0.0,0.2,0.2,28.2,28.2,2024-03-08,3_2024-03-08 10:45:00
3,2024-03-08T12:15:00,0.0,0.0,0.2,0.2,28.2,28.2,2024-03-08,3_2024-03-08 12:15:00
3,2024-03-08T13:00:00,0.0,0.0,0.2,0.2,28.2,28.2,2024-03-08,3_2024-03-08 13:00:00
3,2024-03-08T10:30:00,0.0,0.0,0.2,0.2,28.2,28.2,2024-03-08,3_2024-03-08 10:30:00
3,2024-03-08T11:45:00,0.0,0.0,0.2,0.2,28.2,28.2,2024-03-08,3_2024-03-08 11:45:00
3,2024-03-08T12:00:00,0.0,0.0,0.2,0.2,28.2,28.2,2024-03-08,3_2024-03-08 12:00:00
3,2024-03-08T09:15:00,0.2,0.2,0.2,0.2,28.2,28.2,2024-03-08,3_2024-03-08 09:15:00
3,2024-03-09T22:30:00,4.4,5.6,5.6,5.6,20.6,33.8,2024-03-09,3_2024-03-09 22:30:00
3,2024-03-09T22:00:00,1.2,1.2,1.2,1.2,18.6,29.4,2024-03-09,3_2024-03-09 22:00:00
3,2024-03-09T23:00:00,6.8,11.2,12.4,12.4,25.4,40.6,2024-03-09,3_2024-03-09 23:00:00
3,2024-03-09T22:45:00,,5.6,5.6,5.6,19.2,33.8,2024-03-09,3_2024-03-09 22:45:00
3,2024-03-09T23:15:00,,11.2,12.4,12.4,24.2,40.6,2024-03-09,3_2024-03-09 23:15:00
3,2024-03-09T23:30:00,,6.8,12.4,12.4,23.2,40.6,2024-03-09,3_2024-03-09 23:30:00
3,2024-03-09T22:15:00,,1.2,1.2,1.2,17.6,29.4,2024-03-09,3_2024-03-09 22:15:00
3,2024-03-09T09:15:00,,0.0,0.0,0.0,28.2,28.2,2024-03-09,3_2024-03-09 09:15:00
3,2024-03-09T11:45:00,,0.0,0.0,0.0,28.2,28.2,2024-03-09,3_2024-03-09 11:45:00
3,2024-03-09T19:30:00,,0.0,0.0,0.0,28.2,28.2,2024-03-09,3_2024-03-09 19:30:00
3,2024-03-09T11:15:00,,0.0,0.0,0.0,28.2,28.2,2024-03-09,3_2024-03-09 11:15:00
3,2024-03-09T12:45:00,,0.0,0.0,0.0,28.2,28.2,2024-03-09,3_2024-03-09 12:45:00
3,2024-03-09T15:30:00,,0.0,0.0,0.0,28.2,28.2,2024-03-09,3_2024-03-09 15:30:00
3,2024-03-09T17:45:00,,0.0,0.0,0.0,28.2,28.2,2024-03-09,3_2024-03-09 17:45:00
3,2024-03-09T19:45:00,,0.0,0.0,0.0,28.2,28.2,2024-03-09,3_2024-03-09 19:45:00
3,2024-03-09T11:30:00,,0.0,0.0,0.0,28.2,28.2,2024-03-09,3_2024-03-09 11:30:00
3,2024-03-09T00:00:00,,0.0,0.0,0.2,28.2,28.2,2024-03-09,3_2024-03-09 00:00:00
3,2024-03-09T01:00:00,,0.0,0.0,0.2,28.2,28.2,2024-03-09,3_2024-03-09 01:00:00
3,2024-03-09T04:45:00,,0.0,0.0,0.2,28.2,28.2,2024-03-09,3_2024-03-09 04:45:00
3,2024-03-09T06:45:00,,0.0,0.0,0.2,28.2,28.2,2024-03-09,3_2024-03-09 06:45:00
3,2024-03-09T07:45:00,,0.0,0.0,0.2,28.2,28.2,2024-03-09,3_2024-03-09 07:45:00
3,2024-03-09T03:30:00,,0.0,0.0,0.2,28.2,28.2,2024-03-09,3_2024-03-09 03:30:00
3,2024-03-09T04:30:00,,0.0,0.0,0.2,28.2,28.2,2024-03-09,3_2024-03-09 04:30:00
3,2024-03-09T00:15:00,,0.0,0.0,0.2,28.2,28.2,2024-03-09,3_2024-03-09 00:15:00
3,2024-03-09T00:45:00,,0.0,0.0,0.2,28.2,28.2,2024-03-09,3_2024-03-09 00:45:00
3,2024-03-09T02:00:00,,0.0,0.0,0.2,28.2,28.2,2024-03-09,3_2024-03-09 02:00:00
3,2024-03-09T02:30:00,,0.0,0.0,0.2,28.2,28.2,2024-03-09,3_2024-03-09 02:30:00
3,2024-03-09T06:15:00,,0.0,0.0,0.2,28.2,28.2,2024-03-09,3_2024-03-09 06:15:00
3,2024-03-09T21:45:00,0.0,0.0,0.0,0.0,18.2,28.2,2024-03-09,3_2024-03-09 21:45:00
3,2024-03-09T12:00:00,0.0,0.0,0.0,0.0,28.2,28.2,2024-03-09,3_2024-03-09 12:00:00
3,2024-03-09T13:15:00,0.0,0.0,0.0,0.0,28.2,28.2,2024-03-09,3_2024-03-09 13:15:00
3,2024-03-09T13:30:00,0.0,0.0,0.0,0.0,28.2,28.2,2024-03-09,3_2024-03-09 13:30:00
3,2024-03-09T14:00:00,0.0,0.0,0.0,0.0,28.2,28.2,2024-03-09,3_2024-03-09 14:00:00
3,2024-03-09T14:15:00,0.0,0.0,0.0,0.0,28.2,28.2,2024-03-09,3_2024-03-09 14:15:00
3,2024-03-09T16:00:00,0.0,0.0,0.0,0.0,28.2,28.2,2024-03-09,3_2024-03-09 16:00:00
3,2024-03-09T17:30:00,0.0,0.0,0.0,0.0,28.2,28.2,2024-03-09,3_2024-03-09 17:30:00
3,2024-03-09T19:15:00,0.0,0.0,0.0,0.0,28.2,28.2,2024-03-09,3_2024-03-09 19:15:00
3,2024-03-09T09:30:00,0.0,0.0,0.0,0.0,28.2,28.2,2024-03-09,3_2024-03-09 09:30:00
3,2024-03-09T10:00:00,0.0,0.0,0.0,0.0,28.2,28.2,2024-03-09,3_2024-03-09 10:00:00
3,2024-03-09T10:15:00,0.0,0.0,0.0,0.0,28.2,28.2,2024-03-09,3_2024-03-09 10:15:00
3,2024-03-09T12:15:00,0.0,0.0,0.0,0.0,28.2,28.2,2024-03-09,3_2024-03-09 12:15:00
3,2024-03-09T12:30:00,0.0,0.0,0.0,0.0,28.2,28.2,2024-03-09,3_2024-03-09 12:30:00
3,2024-03-09T15:45:00,0.0,0.0,0.0,0.0,28.2,28.2,2024-03-09,3_2024-03-09 15:45:00
3,2024-03-09T16:30:00,0.0,0.0,0.0,0.0,28.2,28.2,2024-03-09,3_2024-03-09 16:30:00
3,2024-03-09T17:00:00,0.0,0.0,0.0,0.0,28.2,28.2,2024-03-09,3_2024-03-09 17:00:00
3,2024-03-09T17:15:00,0.0,0.0,0.0,0.0,28.2,28.2,2024-03-09,3_2024-03-09 17:15:00
3,2024-03-09T18:15:00,0.0,0.0,0.0,0.0,28.2,28.2,2024-03-09,3_2024-03-09 18:15:00
3,2024-03-09T18:30:00,0.0,0.0,0.0,0.0,28.2,28.2,2024-03-09,3_2024-03-09 18:30:00
3,2024-03-09T19:00:00,0.0,0.0,0.0,0.0,28.2,28.2,2024-03-09,3_2024-03-09 19:00:00
3,2024-03-09T09:45:00,0.0,0.0,0.0,0.0,28.2,28.2,2024-03-09,3_2024-03-09 09:45:00
3,2024-03-09T10:30:00,0.0,0.0,0.0,0.0,28.2,28.2,2024-03-09,3_2024-03-09 10:30:00
3,2024-03-09T10:45:00,0.0,0.0,0.0,0.0,28.2,28.2,2024-03-09,3_2024-03-09 10:45:00
3,2024-03-09T11:00:00,0.0,0.0,0.0,0.0,28.2,28.2,2024-03-09,3_2024-03-09 11:00:00
3,2024-03-09T13:00:00,0.0,0.0,0.0,0.0,28.2,28.2,2024-03-09,3_2024-03-09 13:00:00
3,2024-03-09T13:45:00,0.0,0.0,0.0,0.0,28.2,28.2,2024-03-09,3_2024-03-09 13:45:00
3,2024-03-09T14:30:00,0.0,0.0,0.0,0.0,28.2,28.2,2024-03-09,3_2024-03-09 14:30:00
3,2024-03-09T14:45:00,0.0,0.0,0.0,0.0,28.2,28.2,2024-03-09,3_2024-03-09 14:45:00
3,2024-03-09T15:00:00,0.0,0.0,0.0,0.0,28.2,28.2,2024-03-09,3_2024-03-09 15:00:00
3,2024-03-09T15:15:00,0.0,0.0,0.0,0.0,28.2,28.2,2024-03-09,3_2024-03-09 15:15:00
3,2024-03-09T16:15:00,0.0,0.0,0.0,0.0,28.2,28.2,2024-03-09,3_2024-03-09 16:15:00
3,2024-03-09T16:45:00,0.0,0.0,0.0,0.0,28.2,28.2,2024-03-09,3_2024-03-09 16:45:00
3,2024-03-09T18:00:00,0.0,0.0,0.0,0.0,28.2,28.2,2024-03-09,3_2024-03-09 18:00:00
3,2024-03-09T18:45:00,0.0,0.0,0.0,0.0,28.2,28.2,2024-03-09,3_2024-03-09 18:45:00
3,2024-03-09T03:00:00,0.0,0.0,0.0,0.2,28.2,28.2,2024-03-09,3_2024-03-09 03:00:00
3,2024-03-09T04:00:00,0.0,0.0,0.0,0.2,28.2,28.2,2024-03-09,3_2024-03-09 04:00:00
3,2024-03-09T05:00:00,0.0,0.0,0.0,0.2,28.2,28.2,2024-03-09,3_2024-03-09 05:00:00
3,2024-03-09T05:45:00,0.0,0.0,0.0,0.2,28.2,28.2,2024-03-09,3_2024-03-09 05:45:00
3,2024-03-09T01:30:00,0.0,0.0,0.0,0.2,28.2,28.2,2024-03-09,3_2024-03-09 01:30:00
3,2024-03-09T02:15:00,0.0,0.0,0.0,0.2,28.2,28.2,2024-03-09,3_2024-03-09 02:15:00
3,2024-03-09T02:45:00,0.0,0.0,0.0,0.2,28.2,28.2,2024-03-09,3_2024-03-09 02:45:00
3,2024-03-09T03:15:00,0.0,0.0,0.0,0.2,28.2,28.2,2024-03-09,3_2024-03-09 03:15:00
3,2024-03-09T03:45:00,0.0,0.0,0.0,0.2,28.2,28.2,2024-03-09,3_2024-03-09 03:45:00
3,2024-03-09T04:15:00,0.0,0.0,0.0,0.2,28.2,28.2,2024-03-09,3_2024-03-09 04:15:00
3,2024-03-09T06:00:00,0.0,0.0,0.0,0.2,28.2,28.2,2024-03-09,3_2024-03-09 06:00:00
3,2024-03-09T06:30:00,0.0,0.0,0.0,0.2,28.2,28.2,2024-03-09,3_2024-03-09 06:30:00
3,2024-03-09T07:00:00,0.0,0.0,0.0,0.2,28.2,28.2,2024-03-09,3_2024-03-09 07:00:00
3,2024-03-09T07:15:00,0.0,0.0,0.0,0.2,28.2,28.2,2024-03-09,3_2024-03-09 07:15:00
3,2024-03-09T07:30:00,0.0,0.0,0.0,0.2,28.2,28.2,2024-03-09,3_2024-03-09 07:30:00
3,2024-03-09T08:00:00,0.0,0.0,0.0,0.2,28.2,28.2,2024-03-09,3_2024-03-09 08:00:00
3,2024-03-09T08:30:00,0.0,0.0,0.0,0.2,28.2,28.2,2024-03-09,3_2024-03-09 08:30:00
3,2024-03-09T00:30:00,0.0,0.0,0.0,0.2,28.2,28.2,2024-03-09,3_2024-03-09 00:30:00
3,2024-03-09T01:15:00,0.0,0.0,0.0,0.2,28.2,28.2,2024-03-09,3_2024-03-09 01:15:00
3,2024-03-09T01:45:00,0.0,0.0,0.0,0.2,28.2,28.2,2024-03-09,3_2024-03-09 01:45:00
